Narancasta	      Zuta	    Zelena	     Plava	  Tirkizna	    Indigo	     Modra	   Magenta	klasa
  0.000000	  0.000000	  0.000003	  0.000022	  0.000014	  0.000006	  0.000016	  0.000010	Plava
  0.000000	  0.000000	  0.000000	  0.000006	  0.000000	  0.000018	  0.000008	  0.000006	Indigo
  0.000000	  0.000000	  0.000000	  0.000007	  0.000001	  0.000002	  0.000004	  0.000022	Magenta
  0.000001	  0.000003	  0.000014	  0.000000	  0.000003	  0.000000	  0.000000	  0.000000	Zelena
  0.000000	  0.000002	  0.000012	  0.000006	  0.000023	  0.000001	  0.000004	  0.000001	Tirkizna
  0.000000	  0.000000	  0.000004	  0.000022	  0.000017	  0.000006	  0.000017	  0.000008	Plava
  0.000000	  0.000000	  0.000002	  0.000024	  0.000007	  0.000024	  0.000027	  0.000011	Modra
  0.000002	  0.000011	  0.000022	  0.000001	  0.000011	  0.000000	  0.000001	  0.000000	Zelena
  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	Magenta
  0.000018	  0.000027	  0.000003	  0.000000	  0.000001	  0.000000	  0.000000	  0.000000	Zuta
  0.000021	  0.000026	  0.000002	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	Zuta
  0.000000	  0.000000	  0.000002	  0.000001	  0.000001	  0.000005	  0.000003	  0.000000	Indigo
  0.000000	  0.000000	  0.000000	  0.000004	  0.000000	  0.000003	  0.000003	  0.000022	Magenta
  0.000001	  0.000005	  0.000022	  0.000001	  0.000007	  0.000000	  0.000001	  0.000000	Zelena
  0.000000	  0.000000	  0.000006	  0.000025	  0.000015	  0.000016	  0.000026	  0.000007	Modra
  0.000024	  0.000018	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	Narancasta
  0.000000	  0.000001	  0.000022	  0.000009	  0.000023	  0.000004	  0.000010	  0.000001	Tirkizna
  0.000000	  0.000000	  0.000002	  0.000025	  0.000007	  0.000022	  0.000027	  0.000013	Modra
  0.000000	  0.000000	  0.000000	  0.000020	  0.000004	  0.000009	  0.000015	  0.000023	Magenta
  0.000000	  0.000000	  0.000000	  0.000003	  0.000000	  0.000016	  0.000006	  0.000001	Indigo
  0.000000	  0.000000	  0.000001	  0.000013	  0.000002	  0.000027	  0.000018	  0.000006	Indigo
  0.000027	  0.000017	  0.000001	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	Narancasta
  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	Magenta
  0.000026	  0.000018	  0.000001	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	Narancasta
  0.000000	  0.000000	  0.000005	  0.000019	  0.000020	  0.000005	  0.000014	  0.000006	Tirkizna
  0.000020	  0.000026	  0.000004	  0.000000	  0.000001	  0.000000	  0.000000	  0.000000	Zuta
  0.000000	  0.000000	  0.000002	  0.000022	  0.000005	  0.000026	  0.000025	  0.000011	Indigo
  0.000000	  0.000002	  0.000015	  0.000006	  0.000025	  0.000001	  0.000005	  0.000001	Tirkizna
  0.000000	  0.000000	  0.000001	  0.000009	  0.000009	  0.000001	  0.000005	  0.000005	Plava
  0.000013	  0.000005	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	Narancasta
  0.000003	  0.000012	  0.000019	  0.000001	  0.000012	  0.000000	  0.000001	  0.000000	Zelena
  0.000023	  0.000020	  0.000001	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	Narancasta
  0.000000	  0.000000	  0.000000	  0.000005	  0.000000	  0.000006	  0.000004	  0.000019	Magenta
  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	Zuta
  0.000027	  0.000014	  0.000001	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	Narancasta
  0.000000	  0.000000	  0.000002	  0.000026	  0.000008	  0.000020	  0.000026	  0.000014	Plava
  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000004	Magenta
  0.000000	  0.000000	  0.000002	  0.000020	  0.000011	  0.000005	  0.000014	  0.000012	Plava
  0.000023	  0.000025	  0.000002	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	Zuta
  0.000000	  0.000000	  0.000003	  0.000020	  0.000015	  0.000005	  0.000015	  0.000009	Plava
  0.000000	  0.000000	  0.000002	  0.000013	  0.000004	  0.000026	  0.000020	  0.000004	Indigo
  0.000004	  0.000013	  0.000020	  0.000001	  0.000008	  0.000000	  0.000001	  0.000000	Zelena
  0.000020	  0.000025	  0.000001	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	Zuta
  0.000021	  0.000027	  0.000002	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	Zuta
  0.000000	  0.000002	  0.000014	  0.000006	  0.000025	  0.000001	  0.000005	  0.000001	Tirkizna
  0.000000	  0.000000	  0.000001	  0.000013	  0.000003	  0.000027	  0.000019	  0.000005	Indigo
  0.000000	  0.000000	  0.000002	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	Zelena
  0.000000	  0.000000	  0.000004	  0.000000	  0.000001	  0.000001	  0.000000	  0.000000	Zelena
  0.000000	  0.000000	  0.000002	  0.000026	  0.000012	  0.000010	  0.000021	  0.000013	Plava
  0.000000	  0.000000	  0.000000	  0.000005	  0.000000	  0.000001	  0.000003	  0.000019	Magenta
  0.000005	  0.000016	  0.000016	  0.000000	  0.000007	  0.000000	  0.000000	  0.000000	Zelena
  0.000001	  0.000002	  0.000016	  0.000001	  0.000004	  0.000001	  0.000001	  0.000000	Zelena
  0.000000	  0.000004	  0.000017	  0.000003	  0.000022	  0.000001	  0.000003	  0.000000	Tirkizna
  0.000026	  0.000020	  0.000001	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	Narancasta
  0.000000	  0.000000	  0.000008	  0.000019	  0.000014	  0.000017	  0.000023	  0.000003	Modra
  0.000027	  0.000020	  0.000001	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	Narancasta
  0.000000	  0.000002	  0.000017	  0.000007	  0.000026	  0.000002	  0.000006	  0.000001	Tirkizna
  0.000000	  0.000000	  0.000015	  0.000008	  0.000012	  0.000008	  0.000012	  0.000001	Zelena
  0.000002	  0.000005	  0.000017	  0.000000	  0.000004	  0.000000	  0.000000	  0.000000	Zelena
  0.000000	  0.000000	  0.000001	  0.000017	  0.000002	  0.000024	  0.000020	  0.000013	Indigo
  0.000027	  0.000016	  0.000001	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	Narancasta
  0.000000	  0.000000	  0.000002	  0.000022	  0.000005	  0.000026	  0.000025	  0.000010	Indigo
  0.000000	  0.000000	  0.000003	  0.000027	  0.000010	  0.000020	  0.000027	  0.000011	Modra
  0.000000	  0.000000	  0.000000	  0.000008	  0.000000	  0.000006	  0.000006	  0.000025	Magenta
  0.000023	  0.000015	  0.000002	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	Narancasta
  0.000024	  0.000012	  0.000001	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	Narancasta
  0.000000	  0.000000	  0.000000	  0.000006	  0.000001	  0.000002	  0.000003	  0.000021	Magenta
  0.000021	  0.000011	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	Narancasta
  0.000000	  0.000000	  0.000001	  0.000001	  0.000000	  0.000004	  0.000002	  0.000000	Indigo
  0.000000	  0.000000	  0.000001	  0.000003	  0.000008	  0.000000	  0.000002	  0.000001	Tirkizna
  0.000000	  0.000000	  0.000001	  0.000018	  0.000003	  0.000027	  0.000022	  0.000008	Indigo
  0.000000	  0.000000	  0.000003	  0.000026	  0.000014	  0.000011	  0.000022	  0.000011	Plava
  0.000027	  0.000016	  0.000001	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	Narancasta
  0.000004	  0.000011	  0.000020	  0.000000	  0.000006	  0.000000	  0.000000	  0.000000	Zelena
  0.000027	  0.000019	  0.000001	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	Narancasta
  0.000000	  0.000001	  0.000021	  0.000004	  0.000012	  0.000004	  0.000006	  0.000000	Zelena
  0.000002	  0.000005	  0.000020	  0.000001	  0.000005	  0.000000	  0.000001	  0.000000	Zelena
  0.000027	  0.000018	  0.000001	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	Narancasta
